Ano,Natureza,Via,TRL,Projeto,Instituição,Setor,Segmento,Receita,Coordenador,Unidade,Cidade,Região,Bolsas de Graduação,Bolsas de Mestrado,Bolsas de Doutorado,Bolsas de Pesquisadores,Bolsas de Coordenador,Bolsas de Nível Médio/Aprendiz,Bolsas de Professores,Total de Bolsas,Vigência,Unnamed: 22,Vigente,SEI,ABA_ORIGEM,Unnamed: 1,Unnamed: 2,mood,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,F,IAUPE %,IIT,UNIDADE
2021.0,PD&I,IAUPE,0.0,Arranjo técnico para aumento da confiabilidade e segurança elétrica aplicando armazenamento de energia por baterias e sistemas fotovoltaicos ao serviço auxiliar de subestações 230/500 kV,COMPANHIA HIDRO ELÉTRICA DO SÃO FRANCISCO - CHESF,Público,Setor de Energia,3743708.26,Manoel Henrique de Nóbrega Marinho,POLI,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,2021-03-01,2023-08-01 00:00:00,Não Vigente,0040610072.000032/2023-01,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Desenvolvimento de um Sistema de acompanhamento de produção,PowerPC Comércio  de Equipamentos de Informática Ltda.,Privado,Tecnologia da Informação,246455.0,João Fausto Lorenzato de Oliveira,POLI,Belo Horizonte - MG,Externo,2.0,,,3.0,2.0,,,7.0,2021-03-22,2021-09-22 00:00:00,Não Vigente,0040610072.000023/2023-10,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Sistema Inteligente para Construção de Contestações Cívis,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,POLI,Recife - PE,RMR - Núcleo Centro,1.0,,2.0,1.0,1.0,,,5.0,2021-04-16,2021-07-16 00:00:00,Não Vigente,0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Automação de Processos em Ambientes de Gêmeos Digitais: Processos internos das organizações,DIGITALLWORKERS TECNOLOGIA LTDA - DI2WIN,Privado,Tecnologia da Informação,366057.6,Byron Leite Dantas Bezerra,POLI,Recife - PE,RMR - Núcleo Centro,,1.0,1.0,1.0,1.0,,,4.0,2021-04-29,2023-04-29 00:00:00,Não Vigente,0040610072.000017/2023-54,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,ClinicLabs: Gerenciamento de technical debt e desenvolvimento de um módulo inteligente para predição de doenças,COMEIA - Centro Multidisciplinar de Estudos em Informática do Agreste Ltda.,Privado,Tecnologia da Informação,12423.53,Wylliams Barbosa Santos,POLI,Caruaru - PE,Agreste Central,,,,1.0,1.0,,,2.0,2021-05-01,2021-06-01 00:00:00,Não Vigente,0040610072.000016/2023-18,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Diagnóstico de falhas em transformadores de corrente,CENTRO DE GESTAO DE TECNOLOGIA E INOVACAO - CGTI,Público,Tecnologia da Informação,9375.0,Gustavo Oliveira Cavalcanti,,Recife - PE,RMR - Núcleo Centro,,,,1.0,1.0,,,2.0,2021-06-14,2021-11-14 00:00:00,Não Vigente,0040610072.000014/2023-11,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Plataforma Inteligente para Assessoria Jurídica,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,POLI,Recife - PE,RMR - Núcleo Centro,1.0,,2.0,1.0,1.0,,,5.0,2021-07-16,2021-10-16 00:00:00,Não Vigente,0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Detecção de landmarks em imagens ortodônticas,VIZIOMED SUPORTE EM  TECNOLOGIA E  SOLUCOES  INTELIGENTES LTDA,Privado,Tecnologia da Informação,17000.0,Sergio Murilo Maciel Fernandes,POLI,Recife - PE,RMR - Núcleo Centro,,,1.0,1.0,1.0,,,3.0,2021-08-20,2021-12-20 00:00:00,Não Vigente,0040610072.000020/2023-78,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Análise da Vida Útil de Lâmpadas LED Submetidas a Surtos Elétricos de Alta Tensão,Clamper Indústria e Comércio S.A,Privado,Indústria de Eletrônicos,97875.0,Gustavo Oliveira Cavalcanti,,Lagoa Santa - MG,Externo,2.0,1.0,,2.0,1.0,,,6.0,2021-09-30,2022-09-30 00:00:00,Não Vigente,0040610072.000036/2023-81,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Plataforma Inteligente para Assessoria Jurídica – 2.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,POLI,Recife - PE,RMR - Núcleo Centro,1.0,,2.0,1.0,1.0,,,5.0,2021-10-16,2022-01-15 00:00:00,Não Vigente,0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,ROCA 4.0 - Fase 1: Plataforma de Inteligência de Manufatura aplicada à Prensa SACMI e a Rastreabilidade de Produtos em  Processo,Roca Sanitários Brasil Ltda.,Privado,Indústria de Produtos Sanitários,314470.0,Gilberto Dênis de Souza Leite Filho,POLI,Recife - PE,RMR - Núcleo Centro,,1.0,1.0,3.0,1.0,,,6.0,2021-11-01,2022-11-01 00:00:00,Não Vigente,0040610072.000002/2023-96,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Sub Projeto Nº 2: AVALIAÇÃO DE SISTEMA NANOESTRUTURADO AMPARO® PARA TRATAMENTO DA COVID19,Of Joseph PB&T Brasil Ltda.,Privado,Pesquisa e Desenvolvimento,40706.39,Patricia Moura,ICB,Goiana - PE,Mata Norte,,,,,,,,0.0,2021-11-01,2022-08-31 00:00:00,Não Vigente,0040608325.000169/2022-13,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Indorama Fibras 4.0 - Fase 1: Analytics e Estimação online de características da fibra,Indorama Ventures Fibras Brasil Ltda.,Privado,Indústria Petroquímica,298114.06,Gilberto Dênis de Souza Leite Filho,POLI,Cabo de Santo Agostinho - PE,RMR - Núcleo Oeste/Sul,1.0,1.0,2.0,5.0,2.0,,,11.0,2021-11-23,2023-12-01 00:00:00,Não Vigente,0040610072.000021/2023-12,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,CAMPARI 4.0 - Fase 2: Sistema de Rastreabilidade e Analytics para Processos de Formulação de Bebidas,Campari do Brasil Ltda.,Privado,Indústria de Bebidas Alcoólicas,230050.0,Gilberto Dênis de Souza Leite Filho,,Cabo de Santo Agostinho - PE,RMR - Núcleo Oeste/Sul,,,,3.0,1.0,,,4.0,2021-12-01,2022-07-01 00:00:00,Não Vigente,0040610072.000004/2023-85,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Soldagem Autônoma por Inteligência Artificial,DENSO SISTEMAS TÉRMICOS DO BRASIL LTDA,Privado,Tecnologia da Informação,300000.0,Rogério Pontes de Araújo,,Santa Cruz de Minas - MG,Externo,,,,3.0,4.0,,,7.0,2021-12-01,2022-06-01 00:00:00,Não Vigente,0040608325.000068/2022-34,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,5.0,RAVe - Reconhecimento de Atributos de Veiculares a partir de Imagens de Câmeras de Trânsito,Pumatronix Equipamentos Eletrônicos Ltda.,Privado,Tecnologia da Informação,150000.0,Alexandre Magno Andrade Maciel,,Curitiba - PR,Externo,2.0,,3.0,4.0,2.0,,,11.0,2021-12-01,2022-04-01 00:00:00,Não Vigente,0040608325.000055/2022-65,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,1ª Etapa: desenvolver sistema de secagem do bagaço de cana-de-açúcar em sistema de cogeração de energia.,Companhia Alcooquimica Nacional,Privado,Indústria Alcoolquímica,254634.15,Rogério Pontes de Araújo,,Vitória de Santo Antão - PE,Mata Sul,,,,4.0,2.0,,,6.0,2021-12-07,2023-12-07 00:00:00,Não Vigente,0040610072.000003/2022-50,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Desenvolver plataforma de Identificação de Prazos Trabalhistas,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,2.0,1.0,1.0,3.0,1.0,,,8.0,2021-12-13,2022-03-13 00:00:00,Não Vigente,0040610072.000008/2023-63,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,PD&I,IAUPE,0.0,Smart-Stream: coletando e analisando dados de iluminação pública a partir de um stream de dados,Smartgreen Desenvolvimento de Tecnologias S.A,Privado,Tecnologia da Informação,118266.74,Jorge Cavalcanti Barbosa Fonsêca,,Curitiba - PR,Externo,2.0,,,2.0,,,,4.0,2021-12-20,2022-12-20 00:00:00,Não Vigente,0040610072.000026/2023-45,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,RESITEC,IAUPE,5.0,Ciência de dados,FCA Fiat Chrysler Automóveis Brasil LTDA,Privado,Indústria Automotiva,150000.0,Alexandre Magno Andrade Maciel,,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,,,Não Vigente,,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Plataforma Inteligente para Assessoria Jurídica 3.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,1.0,1.0,2.0,1.0,,,,5.0,2022-01-17,2022-04-15 00:00:00,Não Vigente,0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Sincronização Inteligente dos Ciclos da Aciaria,GERDAU AÇOS LONGOS,Privado,Indústria Siderúrgica,512599.3,Cleyton Mário de Oliveira Rodrigues,,Recife - PE,RMR - Núcleo Centro,,1.0,,3.0,1.0,,,5.0,2022-02-10,2022-08-10 00:00:00,Não Vigente,0040610072.000019/2023-43,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,"Desenvolver um mecanismo antiphishing capaz de identificar e mitigar ataques de phishing direcionados, com seu modelo sustentado por uma árvore de regras baseadas em reputação",TEMPEST SECURITY INTELLIGENCE S.A,Privado,Tecnologia da Informação,30000.0,Carlo Marcelo Revoredo da Silva,,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,2022-03-01,2022-06-01 00:00:00,Não Vigente,0040610072.000031/2023-58,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Desenvolver plataforma de Identificação de Prazos Trabalhistas 2.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,2.0,1.0,1.0,2.0,1.0,,,7.0,2022-03-14,2022-06-13 00:00:00,Não Vigente,0040610072.000008/2023-63,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Desenvolvimento de um Sistema de Jiga de Testes para monitoramento da qualidade dos insumos utilizados na linha de produção,PowerPC Comércio de Equipamentos de Informática Ltda.,Privado,Tecnologia da Informação,375148.2,João Fausto Lorenzato de Oliveira,,Belo Horizonte - MG,Externo,1.0,,,2.0,2.0,,,5.0,2022-04-01,2022-09-01 00:00:00,Não Vigente,0040610072.000030/2023-11,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Plataforma Inteligente para  Assessoria Jurídica 4.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,1.0,,2.0,1.0,1.0,,,5.0,2022-04-18,2022-07-15 00:00:00,Não Vigente,0040608325.000050/2022-32 e 0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,"Fase 2 - Projeto ""c"": Sistema para suporte à gestão data-driven",Ball Beverage Can South America S.A.,Privado,Indústria de Embalagens,763000.0,Gilberto Dênis de Souza Leite Filho,,Cabo de Santo Agostinho - PE,RMR - Núcleo Oeste/Sul,4.0,1.0,2.0,3.0,1.0,,,11.0,2022-04-26,2023-10-26 00:00:00,Não Vigente,0040608325.000043/2022-31,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,IAUPE,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,5.0,"Fase 2 - Projeto ""d"": Plataforma de gêmeos digitais",Ball Beverage Can South America S.A.,Privado,Indústria de Embalagens,425000.0,Alexandre Magno Andrade Maciel,,Cabo de Santo Agostinho - PE,RMR - Núcleo Oeste/Sul,1.0,1.0,1.0,2.0,1.0,,,6.0,2022-04-26,2023-10-26 00:00:00,Não Vigente,0040608325.000043/2022-31,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,5.0,RAVe 2 - Otimização de Redes  Neurais Profundas para Classificação  Veicular,Pumatronix Equipamentos Eletrônicos Ltda.,Privado,Tecnologia da Informação,120500.0,Alexandre Magno Andrade Maciel,,Curitiba - PR,Externo,2.0,,2.0,3.0,1.0,,,8.0,2022-05-01,2022-08-30 00:00:00,Não Vigente,0040608325.000055/2022-65,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Utilização de smart contracts em  blockchain na esfera jurídica: aplicabilidade e impactos (1),Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,40875.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,2.0,,,1.0,1.0,,,4.0,2022-05-02,2022-07-31 00:00:00,Não Vigente,0040608325.000054/2022-11 e 0040608325.000186/2022-42,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,"Pesquisar as necessidades da cadeia produtiva do setor da construção, efetivar ações voltadas à inovação e ao desenvolvimento tecnológico das empresas e promover a disseminação do conhecimento.",ADEMI-PE,Público,Construção Civil,34200.0,Alberto Casado Lordsleem Júnior,,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,2022-05-18,2023-05-18 00:00:00,Não Vigente,0040608325.000057/2022-54,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,PINSA - Plataforma Inteligente em  Névoa para Segurança Automatizada,AVANTIA TECNOLOGIA E ENGENHARIA S.A,Privado,Tecnologia da Informação,348000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,1.0,,1.0,,1.0,,,3.0,2022-06-01,2024-11-01 00:00:00,Não Vigente,0040608325.000072/2022-01,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Ministrar o Curso de Pós-graduação Lato Sensu em Virtualização de Redes.,Fundação para Inovações Tecnológicas - FITec,Público,Pesquisa e Desenvolvimento,100000.0,Paulo Hugo Espírito Santo Lima,,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,2022-06-01,2023-06-01 00:00:00,Não Vigente,0040608325.000069/2022-89,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Desenvolvimento tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos.,GB ICON,Privado,Setor imobiliário,13015.0,Alberto Casado Lordsleem Júnior,,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,2022-06-08,2022-11-08 00:00:00,Não Vigente,0040608325.000082/2022-38,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Desenvolver plataforma de Identificação de Prazos Trabalhistas 3.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,60000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,2.0,1.0,1.0,2.0,1.0,,,7.0,2022-06-14,2022-09-13 00:00:00,Não Vigente,0040608325.000071/2022-58,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Plataforma Inteligente para  Assessoria Jurídica – 5.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,75000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,1.0,,2.0,1.0,1.0,,,5.0,2022-07-18,2022-10-15 00:00:00,Não Vigente,0040608325.000099/2022-95 e 0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Utilização de smart contracts em blockchain na esfera jurídica: aplicabilidade e impactos de uma rede permissionada no processo de M&A com Due Diligence,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,40875.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,2.0,,,1.0,1.0,,,4.0,2022-08-01,2022-10-31 00:00:00,Não Vigente,0040608325.000186/2022-42,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Análise do Nível de Tensão Residual  no Ramo DPS Provocado pela  Utilização de Proteção contra  Sobrecorrentes *,Clamper Indústria e Comércio S.A,Privado,Indústria de Eletrônicos,102875.0,Gustavo Oliveira Cavalcanti,,Lagoa Santa - MG,Externo,1.0,1.0,,2.0,1.0,,,5.0,2022-08-23,2023-09-01 00:00:00,Não Vigente,0040608325.000098/2022-41,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Desenvolver plataforma de Identificação de Prazos Trabalhistas 4.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,50000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,2.0,1.0,2.0,2.0,1.0,,,8.0,2022-09-14,2022-12-13 00:00:00,Não Vigente,0040608325.000071/2022-58,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Plataforma Inteligente para  Assessoria Jurídica – 6.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,75000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,1.0,,2.0,1.0,1.0,,,5.0,2022-10-17,2023-01-01 00:00:00,Não Vigente,0040608325.000099/2022-95 e 0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Utilização de smart contracts em blockchain na esfera jurídica 3.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,40875.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,2.0,,,1.0,1.0,,,4.0,2022-11-01,2023-01-31 00:00:00,Não Vigente,0040608325.000186/2022-42,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,2ª Etapa: desenvolver sistema de secagem do bagaço de cana-de-açúcar em sistema de cogeração de energia.,Companhia Alcooquimica Nacional,Público,Indústria Alcoolquímica,1560482.89,Rogério Pontes de Araújo,,Vitória de Santo Antão - PE,Mata Sul,1.0,,,3.0,1.0,,,5.0,2022-11-21,2024-01-21 00:00:00,Não Vigente,0040610072.000003/2022-50,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,"NATTO DIGITAL: visibilidade e performance na manufatura com objetivo de desenvolver uma solução capaz de coletar e armazenar os dados de máquinas e de outros sistemas, tornando-os facilmente acessíveis por soluções digitais de visualização e análise",Notaro Alimentos Ltda.,Privado,Indústria Alimentícea,150040.0,Gilberto Dênis de Souza Leite Filho,,Recife - PE,RMR - Núcleo Centro,,,1.0,3.0,1.0,,,5.0,2022-12-01,2024-07-31 00:00:00,Não Vigente,0040610072.000011/2022-04 (Houve aditivo),Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Análise da vida útil de inversores de frequência submetidos a surtos elétricos de alta tensão.,Clamper Indústria e Comércio S.A,Privado,Indústria de Eletrônicos,511250.0,Gustavo Oliveira Cavalcanti,,Lagoa Santa - MG,Externo,4.0,1.0,,4.0,2.0,,,11.0,2022-12-14,2023-11-14 00:00:00,Não Vigente,0040610072.000010/2022-51,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,Desenvolver plataforma de Identificação de Prazos Trabalhistas 5.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,120000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,4.0,2.0,2.0,2.0,1.0,,,11.0,2022-12-14,2023-03-13 00:00:00,Não Vigente,0040608325.000071/2022-58,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,PD&I,IAUPE,0.0,"Fase 3: ""e"" Sistemas para suporte à gestão data-driven, cujo objetivo é desenvolver um conjunto de recursos que deem transparência às condições operacionais das linhas de produção da Ball, consolidando o índice de maturidade 4, da Acatech.",Ball Beverage Can South America S.A.,Privado,Indústria de Embalagens,828000.0,João Fausto Lorenzato de Oliveira,,Cabo de Santo Agostinho - PE,RMR - Núcleo Oeste/Sul,5.0,1.0,2.0,8.0,1.0,,,17.0,2022-12-28,2023-12-28 00:00:00,Não Vigente,0040608325.000043/2022-31,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,Serviço Tecnológico,UPE,0.0,SECTI /2022 Nº 03/2022,SECTI,Público,Pesquisa e Desenvolvimento,297028.5,Djalma Silva Guimarães Junior,,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,2022-06-20,2022-10-20 00:00:00,Não Vigente,3100000007.000766/2022-90,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.0,Serviço Tecnológico,UPE,0.0,TCE / 2022 (1ª e 2ª fase),Tribunal de Contas do Estado (TCE),Público,Pesquisa e Desenvolvimento,336840.0,Djalma Silva Guimarães Junior,,Recife - PE,RMR - Núcleo Centro,,,,,,,,0.0,2023-01-02,2026-12-01 00:00:00,Vigente,0040608325.000207/2022-20 0040610072.000079/2023-66,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,PD&I,IAUPE,0.0,PAMESA DIGITAL - Fase 1: Plataforma de inteligência de manufatura aplicada à classificação de perdas em final de linha de produção e controle estatístico de processo.,Pamesa do Brasil S/A,Privado,Indústria de Materiais de Construção,200000.0,Gilberto Dênis de Souza Leite Filho,,Cabo de Santo Agostinho - PE,RMR - Núcleo Oeste/Sul,,,,,,,,0.0,2023-01-01,2024-12-31 00:00:00,Não Vigente,0040610072.000006/2023-74 (Houve aditivo),Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,PD&I,IAUPE,0.0,Desenvolvimento do Projeto Campari 4.0 – Fase 3: Automação e inteligência no processo de formulação.,Campari do Brasil Ltda.,Privado,Indústria de Bebidas Alcoólicas,230000.0,Gilberto Dênis de Souza Leite Filho,,Cabo de Santo Agostinho - PE,RMR - Núcleo Oeste/Sul,,,1.0,2.0,1.0,,,4.0,2023-01-01,2023-12-01 00:00:00,Não Vigente,0040610072.000004/2023-85,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,PD&I,IAUPE,0.0,Projeto CRISTALPET DIGITAL: Visibilidade e performance em processos. O objetivo deste trabalho é promover a transformação digital em 5 diferentes áreas de negócio através da implementação de soluções específicas no Plano de Trabalho.,Cristal Pet,Privado,Indústria de Embalagens,587500.0,Gilberto Dênis de Souza Leite Filho,,Maceió - AL,Externo,1.0,,,3.0,1.0,,,5.0,2023-01-01,2023-12-01 00:00:00,Não Vigente,0040610072.000012/2023-21,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,PD&I,IAUPE,0.0,Projeto CHLORUM DIGITAL: Visibilidade e performance na indústria,Cape Igarassu Indústria e Comércio de Produtos Químicos Ltda.,Privado,Indústria Química,653200.0,Gilberto Dênis de Souza Leite Filho,,Igarassu - PE,RMR - Núcleo Norte,,,,,,,,0.0,2023-01-01,2023-12-01 00:00:00,Não Vigente,0040610072.000039/2023-14,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,PD&I,IAUPE,0.0,Expansão da rastreabilidade e avanço para índice maturidade 4 contemplando expansão do sistema de rastreabilidade de materiais para todos os SKUs da fábrica e aperfeiçoamento do sistema de gerenciamento de performance e de processo da Prensa SACMI.,Roca Sanitários Brasil Ltda.,Privado,Indústria de Produtos Sanitários,290000.0,Gilberto Dênis de Souza Leite Filho,,Recife - PE,RMR - Núcleo Centro,,1.0,1.0,3.0,1.0,,,6.0,2023-01-01,2023-11-01 00:00:00,Não Vigente,0040610072.000003/2023-31,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023.0,PD&I,IAUPE,0.0,Plataforma Inteligente para  Assessoria Jurídica – 7.0,Neurolaw Desenvolvimento de Tecnologia Ltda.,Privado,Tecnologia da Informação,75000.0,Bruno José Torres Fernandes,,Recife - PE,RMR - Núcleo Centro,1.0,,2.0,1.0,1.0,,,5.0,2023-01-16,2023-04-15 00:00:00,Não Vigente,0040610072.000009/2023-16,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
